"","scenario","HUC","simulation","CE"
"4014","base_unc",1701030210,14,0.111486425992306
"4015","base_unc",1701030210,15,0.166434776130016
"4016","base_unc",1701030210,16,0.13629538631591
"4017","base_unc",1701030210,17,0.0172745312401374
"4018","base_unc",1701030210,18,0.0406995171376166
"4019","base_unc",1701030210,19,0.239540008172847
"4020","base_unc",1701030210,20,0.0681555122993761
"4021","base_unc",1701030210,21,0.0452023651405802
"4022","base_unc",1701030210,22,0.0645936246591499
"4023","base_unc",1701030210,23,0.0666347801947643
"4024","base_unc",1701030210,24,0.0454048762365017
"4025","base_unc",1701030210,25,0.0878514444896892
"4026","base_unc",1701030210,26,0.00186160152334113
"4027","base_unc",1701030210,27,0.0570297563962677
"4028","base_unc",1701030210,28,0.0276379333120414
"4029","base_unc",1701030210,29,0.0562703079280567
"4030","base_unc",1701030210,30,0
"4031","base_unc",1701030210,31,0.0249493815337778
"4032","base_unc",1701030210,32,0.18303642555347
"4033","base_unc",1701030210,33,0.138995753339725
"4034","base_unc",1701030210,34,0.129778160971409
"4035","base_unc",1701030210,35,0.190368792122703
"4036","base_unc",1701030210,36,0.0231910091216717
"4037","base_unc",1701030210,37,0.0173652342425367
"4038","base_unc",1701030210,38,0.199674388598378
"4039","base_unc",1701030210,39,0.014230356673121
"4040","base_unc",1701030210,40,0.0499112606192709
"4041","base_unc",1701030210,41,0.111106121889957
"4042","base_unc",1701030210,42,0.0196399885735721
"4043","base_unc",1701030210,43,0.0685546581727376
"4044","base_unc",1701030210,44,0.00727005175933256
"4045","base_unc",1701030210,45,0.0866061625519344
"4046","base_unc",1701030210,46,0.164299529136936
"4047","base_unc",1701030210,47,0.131605302287249
"4048","base_unc",1701030210,48,0.0661650071667726
"4049","base_unc",1701030210,49,0.127587799899778
"4050","base_unc",1701030210,50,0.0819023478720637
"4051","base_unc",1701030210,51,0.0574096709156344
"4052","base_unc",1701030210,52,0.146959884979208
"4053","base_unc",1701030210,53,0.120513836391648
"4054","base_unc",1701030210,54,0.0580221062659947
"4055","base_unc",1701030210,55,0.0312707346379151
"4056","base_unc",1701030210,56,0.0754544685866057
"4057","base_unc",1701030210,57,0.124932102159745
"4058","base_unc",1701030210,58,0.0439023834156135
"4059","base_unc",1701030210,59,0.131962045539759
"4060","base_unc",1701030210,60,0.123808206666665
"4061","base_unc",1701030210,61,0.154874185916176
"4062","base_unc",1701030210,62,0.021696197809515
"4063","base_unc",1701030210,63,0.0999985720419456
"4064","base_unc",1701030210,64,0.0877480715785819
"4065","base_unc",1701030210,65,0.13822968113957
"4066","base_unc",1701030210,66,0.140422519366266
"4067","base_unc",1701030210,67,0.0154926628349803
"4068","base_unc",1701030210,68,0.165671061458988
"4069","base_unc",1701030210,69,0.0941739072558168
"4070","base_unc",1701030210,70,0.0744813926902669
"4071","base_unc",1701030210,71,0.05571992230411
"4072","base_unc",1701030210,72,0.039363752397308
"4073","base_unc",1701030210,73,0.150347184595242
"4074","base_unc",1701030210,74,0.103610647479929
"4075","base_unc",1701030210,75,0.074556141506409
"4076","base_unc",1701030210,76,0.120017469827807
"4077","base_unc",1701030210,77,0.0464865702855768
"4078","base_unc",1701030210,78,0.0391613710125434
"4079","base_unc",1701030210,79,0
"4080","base_unc",1701030210,80,0.203500884015377
"4081","base_unc",1701030210,81,0.263971644229967
"4082","base_unc",1701030210,82,0.167679364572015
"4083","base_unc",1701030210,83,0.11090697422896
"4084","base_unc",1701030210,84,0.0586159512551856
"4085","base_unc",1701030210,85,0.0993054979140328
"4086","base_unc",1701030210,86,0.357800559417222
"4087","base_unc",1701030210,87,0.27668002195969
"4088","base_unc",1701030210,88,0.0609540813517952
"4089","base_unc",1701030210,89,0.106109376803685
"4090","base_unc",1701030210,90,0.0206794782272516
"4091","base_unc",1701030210,91,0.0114884836879035
"4092","base_unc",1701030210,92,0.0751170553947941
"4093","base_unc",1701030210,93,0.0126607800477023
"4094","base_unc",1701030210,94,0.0399113162699435
"4095","base_unc",1701030210,95,0.194162739487395
"4096","base_unc",1701030210,96,0.260338496425673
"4097","base_unc",1701030210,97,0.151964711245935
"4098","base_unc",1701030210,98,0.297967712577249
"4099","base_unc",1701030210,99,0.0637532749999903
"4100","base_unc",1701030210,100,0.0342714836750751
"4101","base_unc",1701040101,1,0.0158040721476892
"4102","base_unc",1701040101,2,0.00940828832263304
"4103","base_unc",1701040101,3,0.0236923814358149
"4104","base_unc",1701040101,4,0.00209964594387536
"4105","base_unc",1701040101,5,0.00392116688029271
"4106","base_unc",1701040101,6,0
"4107","base_unc",1701040101,7,0.03143665762158
"4108","base_unc",1701040101,8,0.0213108399536319
"4109","base_unc",1701040101,9,0.00951766610064478
"4110","base_unc",1701040101,10,0.00544181720471032
"4111","base_unc",1701040101,11,0.0042497907881509
"4112","base_unc",1701040101,12,0.0354914710172859
"4113","base_unc",1701040101,13,0.00773026174607568
"4114","base_unc",1701040101,14,0.00603604018106795
"4115","base_unc",1701040101,15,0.0047474986236731
"4116","base_unc",1701040101,16,0.0249849354093462
"4117","base_unc",1701040101,17,0.00900568164575472
"4118","base_unc",1701040101,18,0.00757941133186324
"4119","base_unc",1701040101,19,0.028342534485954
"4120","base_unc",1701040101,20,0.0170922103870303
"4121","base_unc",1701040101,21,0.00568370076814141
"4122","base_unc",1701040101,22,0.00580224922930943
"4123","base_unc",1701040101,23,0.00410153012683916
"4124","base_unc",1701040101,24,0.00465883432038657
"4125","base_unc",1701040101,25,0.00716904833348601
"4126","base_unc",1701040101,26,0.00901885330080634
"4127","base_unc",1701040101,27,0.00910977993970505
"4128","base_unc",1701040101,28,0.0163495030769797
"4129","base_unc",1701040101,29,0.0221060035877252
"4130","base_unc",1701040101,30,0.0131908207075071
"4131","base_unc",1701040101,31,0.0186497602599564
"4132","base_unc",1701040101,32,0.00612235903514323
"4133","base_unc",1701040101,33,0.0582670399836803
"4134","base_unc",1701040101,34,0.00140623542083269
"4135","base_unc",1701040101,35,0.00659293972185931
"4136","base_unc",1701040101,36,0.0112636812557808
"4137","base_unc",1701040101,37,0.0261109472514452
"4138","base_unc",1701040101,38,0.0188672365678235
"4139","base_unc",1701040101,39,0.0225126927257786
"4140","base_unc",1701040101,40,0.00944951474794012
"4141","base_unc",1701040101,41,0.00598771625111546
"4142","base_unc",1701040101,42,0.0124985906487016
"4143","base_unc",1701040101,43,0.0231886672551919
"4144","base_unc",1701040101,44,0.00819856265717291
"4145","base_unc",1701040101,45,0.0187544621446722
"4146","base_unc",1701040101,46,0.020810054327219
"4147","base_unc",1701040101,47,0.0247133960168419
"4148","base_unc",1701040101,48,0.0105692973288539
"4149","base_unc",1701040101,49,0.0405843409109312
"4150","base_unc",1701040101,50,0.00531632086740482
"4151","base_unc",1701040101,51,0.00279934419672311
"4152","base_unc",1701040101,52,0.00149183035698189
"4153","base_unc",1701040101,53,0.00210467059930329
"4154","base_unc",1701040101,54,0.00584222507164204
"4155","base_unc",1701040101,55,0.0231443306133395
"4156","base_unc",1701040101,56,0.00375351691926625
"4157","base_unc",1701040101,57,0.0091023460658652
"4158","base_unc",1701040101,58,0.0274462743974644
"4159","base_unc",1701040101,59,0.00269995892617612
"4160","base_unc",1701040101,60,0.0983960581120022
"4161","base_unc",1701040101,61,0.0260875631527386
"4162","base_unc",1701040101,62,0.0279040021284987
"4163","base_unc",1701040101,63,0.00615796546178343
"4164","base_unc",1701040101,64,0.0185099755940431
"4165","base_unc",1701040101,65,0.0161055669541248
"4166","base_unc",1701040101,66,0.0607569664442119
"4167","base_unc",1701040101,67,0.00737276492608397
"4168","base_unc",1701040101,68,0.0191980848249758
"4169","base_unc",1701040101,69,0.00266418363026235
"4170","base_unc",1701040101,70,0.00926316611116498
"4171","base_unc",1701040101,71,0.00516641231752937
"4172","base_unc",1701040101,72,0.0217311489344965
"4173","base_unc",1701040101,73,0.0128930443899016
"4174","base_unc",1701040101,74,0.00246725886185808
"4175","base_unc",1701040101,75,0.0036786410762158
"4176","base_unc",1701040101,76,0.0597734206164519
"4177","base_unc",1701040101,77,0.0281323134173843
"4178","base_unc",1701040101,78,0.0124597968737742
"4179","base_unc",1701040101,79,0.00548403618086587
"4180","base_unc",1701040101,80,0.00336408128133351
"4181","base_unc",1701040101,81,0.0055633045822719
"4182","base_unc",1701040101,82,0.00584875468256696
"4183","base_unc",1701040101,83,0.00508843758181408
"4184","base_unc",1701040101,84,0.00412308313055557
"4185","base_unc",1701040101,85,0.011406410205266
"4186","base_unc",1701040101,86,0.0476324373016071
"4187","base_unc",1701040101,87,0.0223456269628092
"4188","base_unc",1701040101,88,0.0218882853250741
"4189","base_unc",1701040101,89,0.0168422447806911
"4190","base_unc",1701040101,90,0.0118422126803317
"4191","base_unc",1701040101,91,0.013749633805973
"4192","base_unc",1701040101,92,0.0134806388882961
"4193","base_unc",1701040101,93,0.0350612286327513
"4194","base_unc",1701040101,94,0.00291620552292549
"4195","base_unc",1701040101,95,0.0183044746399177
"4196","base_unc",1701040101,96,0.0378107365422567
"4197","base_unc",1701040101,97,0.0753590934108413
"4198","base_unc",1701040101,98,0.0172406134887588
"4199","base_unc",1701040101,99,0.0078798141954261
"4200","base_unc",1701040101,100,0.013147572893522
"4201","base_unc",1701040102,1,0.130816991054206
"4202","base_unc",1701040102,2,0.0434210372209686
"4203","base_unc",1701040102,3,0.0614222833838813
"4204","base_unc",1701040102,4,0.0746868813258517
"4205","base_unc",1701040102,5,0.0659292690573118
"4206","base_unc",1701040102,6,0.11564709453954
"4207","base_unc",1701040102,7,0.0434970139217266
"4208","base_unc",1701040102,8,0.0194276676954641
"4209","base_unc",1701040102,9,0.00369101605080867
"4210","base_unc",1701040102,10,0.00692661174226799
"4211","base_unc",1701040102,11,0.0263166456389019
"4212","base_unc",1701040102,12,0.0753284088943291
"4213","base_unc",1701040102,13,0.0179044740425357
"4214","base_unc",1701040102,14,0.0435867649694019
"4215","base_unc",1701040102,15,0.0358016781571237
"4216","base_unc",1701040102,16,0.012497238367636
"4217","base_unc",1701040102,17,0.023735317337595
"4218","base_unc",1701040102,18,0.0110516797079889
"4219","base_unc",1701040102,19,0.0686852452978551
"4220","base_unc",1701040102,20,0.0391926220228968
"4221","base_unc",1701040102,21,0.0684050972487592
"4222","base_unc",1701040102,22,0.0246200565704991
"4223","base_unc",1701040102,23,0.0240770153370041
"4224","base_unc",1701040102,24,0.0108625644683567
"4225","base_unc",1701040102,25,0.0118663086526042
"4226","base_unc",1701040102,26,0.0226107658000042
"4227","base_unc",1701040102,27,0.0470088380909189
"4228","base_unc",1701040102,28,0.0204490104693641
"4229","base_unc",1701040102,29,0.0374280094473266
"4230","base_unc",1701040102,30,0.0601440020906755
"4231","base_unc",1701040102,31,0.00899907881400166
"4232","base_unc",1701040102,32,0.0592643042472307
"4233","base_unc",1701040102,33,0.0368005043226924
"4234","base_unc",1701040102,34,0.0168023379737808
"4235","base_unc",1701040102,35,0.0737694783250671
"4236","base_unc",1701040102,36,0.0107525246731327
"4237","base_unc",1701040102,37,0.0750312338503853
"4238","base_unc",1701040102,38,0.020304149361946
"4239","base_unc",1701040102,39,0.00564536448526703
"4240","base_unc",1701040102,40,0.0270256214427583
"4241","base_unc",1701040102,41,0.0147344119760324
"4242","base_unc",1701040102,42,0.090864389208437
"4243","base_unc",1701040102,43,0.105680472588642
"4244","base_unc",1701040102,44,0.00613335032486699
"4245","base_unc",1701040102,45,0.0461836011248013
"4246","base_unc",1701040102,46,0.00783414194608783
"4247","base_unc",1701040102,47,0.025817163246933
"4248","base_unc",1701040102,48,0.0394443636285435
"4249","base_unc",1701040102,49,0.0891334150410533
"4250","base_unc",1701040102,50,0.0264638736238565
"4251","base_unc",1701040102,51,0.102962254505161
"4252","base_unc",1701040102,52,0.0473475089252426
"4253","base_unc",1701040102,53,0.0786455431009759
"4254","base_unc",1701040102,54,0
"4255","base_unc",1701040102,55,0.031501094090691
"4256","base_unc",1701040102,56,0.150064455089233
"4257","base_unc",1701040102,57,0
"4258","base_unc",1701040102,58,0.0718321325983808
"4259","base_unc",1701040102,59,0.0408735608591797
"4260","base_unc",1701040102,60,0.0621756512830164
"4261","base_unc",1701040102,61,0.0369636450849261
"4262","base_unc",1701040102,62,0.013083634564314
"4263","base_unc",1701040102,63,0.0509544620700475
"4264","base_unc",1701040102,64,0.0254656764852285
"4265","base_unc",1701040102,65,0.0137186810177003
"4266","base_unc",1701040102,66,0.0230973425119943
"4267","base_unc",1701040102,67,0.0408952830624556
"4268","base_unc",1701040102,68,0.0280068343018847
"4269","base_unc",1701040102,69,0.0430108656412364
"4270","base_unc",1701040102,70,0.0384158593274204
"4271","base_unc",1701040102,71,0.0604197178007874
"4272","base_unc",1701040102,72,0.0142546361771857
"4273","base_unc",1701040102,73,0.0164406987099084
"4274","base_unc",1701040102,74,0.0466912060696821
"4275","base_unc",1701040102,75,0.00637858144176807
"4276","base_unc",1701040102,76,0.0898170359689025
"4277","base_unc",1701040102,77,0.0693187201729493
"4278","base_unc",1701040102,78,0.0493813983430849
"4279","base_unc",1701040102,79,0.11826942224183
"4280","base_unc",1701040102,80,0.0597964440363239
"4281","base_unc",1701040102,81,0.0329436877673424
"4282","base_unc",1701040102,82,0.016025052757755
"4283","base_unc",1701040102,83,0.00999309669277009
"4284","base_unc",1701040102,84,0.0144204125879085
"4285","base_unc",1701040102,85,0.00692143306798761
"4286","base_unc",1701040102,86,0.0338102803071664
"4287","base_unc",1701040102,87,0.0143412578999243
"4288","base_unc",1701040102,88,0.0288813941107045
"4289","base_unc",1701040102,89,0.0762290360492455
"4290","base_unc",1701040102,90,0.0390863325060005
"4291","base_unc",1701040102,91,0.0129484911415755
"4292","base_unc",1701040102,92,0.0350083960982587
"4293","base_unc",1701040102,93,0.0660490973485929
"4294","base_unc",1701040102,94,0.102933163396575
"4295","base_unc",1701040102,95,0.108850475652787
"4296","base_unc",1701040102,96,0.0285313140639032
"4297","base_unc",1701040102,97,0.0215670752397477
"4298","base_unc",1701040102,98,0.0210596638526836
"4299","base_unc",1701040102,99,0.032171687406688
"4300","base_unc",1701040102,100,0.052798916195922
"4301","base_unc",1701040103,1,0
"4302","base_unc",1701040103,2,0.0625862090007746
"4303","base_unc",1701040103,3,0.0139619062072132
"4304","base_unc",1701040103,4,0.0196507863040088
"4305","base_unc",1701040103,5,0.0475770720027412
"4306","base_unc",1701040103,6,0.0486289953474107
"4307","base_unc",1701040103,7,0.0223035214690857
"4308","base_unc",1701040103,8,0.0997942116846464
"4309","base_unc",1701040103,9,0.064121088139762
"4310","base_unc",1701040103,10,0.0330164738493322
"4311","base_unc",1701040103,11,0.0480948798879443
"4312","base_unc",1701040103,12,0.0154940302153274
"4313","base_unc",1701040103,13,0.0388482173280506
"4314","base_unc",1701040103,14,0.134244054910504
"4315","base_unc",1701040103,15,0.0363908656151603
"4316","base_unc",1701040103,16,0.0196076988382331
"4317","base_unc",1701040103,17,0.158780184817672
"4318","base_unc",1701040103,18,0.139696079454514
"4319","base_unc",1701040103,19,0.0837869244556914
"4320","base_unc",1701040103,20,0.045632808328286
"4321","base_unc",1701040103,21,0.103217105806276
"4322","base_unc",1701040103,22,0.0317198914512138
"4323","base_unc",1701040103,23,0.0351137536535535
"4324","base_unc",1701040103,24,0.0465542809866221
"4325","base_unc",1701040103,25,0.0353634036857361
"4326","base_unc",1701040103,26,0.0472439803163146
"4327","base_unc",1701040103,27,0.0860617149496836
"4328","base_unc",1701040103,28,0.0641790475506484
"4329","base_unc",1701040103,29,0.0136552289714646
"4330","base_unc",1701040103,30,0.104179753480717
"4331","base_unc",1701040103,31,0.109132964584258
"4332","base_unc",1701040103,32,0.0578710812155334
"4333","base_unc",1701040103,33,0.176423481021388
"4334","base_unc",1701040103,34,0.0792455684974654
"4335","base_unc",1701040103,35,0.0367960494081716
"4336","base_unc",1701040103,36,0.0187626520670825
"4337","base_unc",1701040103,37,0.00857077093120242
"4338","base_unc",1701040103,38,0.0661798454459526
"4339","base_unc",1701040103,39,0.115684533260959
"4340","base_unc",1701040103,40,0.121995429557542
"4341","base_unc",1701040103,41,0.136344061638394
"4342","base_unc",1701040103,42,0.0694318158312273
"4343","base_unc",1701040103,43,0.00912084564598181
"4344","base_unc",1701040103,44,0.0168847902000584
"4345","base_unc",1701040103,45,0.0601904657927468
"4346","base_unc",1701040103,46,0.0534369654888364
"4347","base_unc",1701040103,47,0.090363360926089
"4348","base_unc",1701040103,48,0.0527906751027312
"4349","base_unc",1701040103,49,0.106345737112727
"4350","base_unc",1701040103,50,0.0349695928679387
"4351","base_unc",1701040103,51,0.0476946130416765
"4352","base_unc",1701040103,52,0.078061711101766
"4353","base_unc",1701040103,53,0.0461513017335855
"4354","base_unc",1701040103,54,0.0205078095280259
"4355","base_unc",1701040103,55,0.0240989879208709
"4356","base_unc",1701040103,56,0.0142994265981437
"4357","base_unc",1701040103,57,0.0610615476701261
"4358","base_unc",1701040103,58,0.083416422748561
"4359","base_unc",1701040103,59,0.0733510606732503
"4360","base_unc",1701040103,60,0.130589187728347
"4361","base_unc",1701040103,61,0.0108850895509669
"4362","base_unc",1701040103,62,0.0081696216858855
"4363","base_unc",1701040103,63,0.109714859717969
"4364","base_unc",1701040103,64,0.140250149209585
"4365","base_unc",1701040103,65,0.0425064041695776
"4366","base_unc",1701040103,66,0.050209926998679
"4367","base_unc",1701040103,67,0.0136782905835878
"4368","base_unc",1701040103,68,0.0268543408427439
"4369","base_unc",1701040103,69,0.0436722695828587
"4370","base_unc",1701040103,70,0.0131022337597723
"4371","base_unc",1701040103,71,0.0375209006103873
"4372","base_unc",1701040103,72,0.0190447563726591
"4373","base_unc",1701040103,73,0.0211836161501361
"4374","base_unc",1701040103,74,0.0885824739144203
"4375","base_unc",1701040103,75,0.0252921260086838
"4376","base_unc",1701040103,76,0.00641151802500846
"4377","base_unc",1701040103,77,0.0985754053565501
"4378","base_unc",1701040103,78,0.170958951234079
"4379","base_unc",1701040103,79,0.0262498442169513
"4380","base_unc",1701040103,80,0.047265093111424
"4381","base_unc",1701040103,81,0.0579155194306366
"4382","base_unc",1701040103,82,0.0514095707282998
"4383","base_unc",1701040103,83,0.0630034376642242
"4384","base_unc",1701040103,84,0.051571082972885
"4385","base_unc",1701040103,85,0.0659901675667756
"4386","base_unc",1701040103,86,0.0728434046341568
"4387","base_unc",1701040103,87,0.0389550554060392
"4388","base_unc",1701040103,88,0.0274579304627766
"4389","base_unc",1701040103,89,0.0500317015515565
"4390","base_unc",1701040103,90,0.0259893524121573
"4391","base_unc",1701040103,91,0.150459362566915
"4392","base_unc",1701040103,92,0.142992884239791
"4393","base_unc",1701040103,93,0.0909342249387876
"4394","base_unc",1701040103,94,0.0491866951933845
"4395","base_unc",1701040103,95,0.0924835775684888
"4396","base_unc",1701040103,96,0.0534770592392238
"4397","base_unc",1701040103,97,0.121226835580448
"4398","base_unc",1701040103,98,0.0639384964482056
"4399","base_unc",1701040103,99,0.0663255274550439
"4400","base_unc",1701040103,100,0.0306532683225871
"4401","base_unc",1701040104,1,0.00486132465930429
"4402","base_unc",1701040104,2,0.00627530670811721
"4403","base_unc",1701040104,3,0.0249435016891158
"4404","base_unc",1701040104,4,0.031321917376098
"4405","base_unc",1701040104,5,0.0119021381065607
"4406","base_unc",1701040104,6,0.0112416299521306
"4407","base_unc",1701040104,7,0.0145486033132914
"4408","base_unc",1701040104,8,0.0384094963829635
"4409","base_unc",1701040104,9,0.0260622691757196
"4410","base_unc",1701040104,10,0.00104692050033408
"4411","base_unc",1701040104,11,0.0252514570104203
"4412","base_unc",1701040104,12,0.00550426925152491
"4413","base_unc",1701040104,13,0.0551859526710213
"4414","base_unc",1701040104,14,0.00643445452406635
"4415","base_unc",1701040104,15,0.00739386733918762
"4416","base_unc",1701040104,16,0.0169921017682348
"4417","base_unc",1701040104,17,0.062312646123191
"4418","base_unc",1701040104,18,0.016821354186717
"4419","base_unc",1701040104,19,0.0564749523210563
"4420","base_unc",1701040104,20,0.0161307295701529
"4421","base_unc",1701040104,21,0.00255987796463239
"4422","base_unc",1701040104,22,0.0064407480776747
"4423","base_unc",1701040104,23,0.00170995385415915
"4424","base_unc",1701040104,24,0.0539630092839284
"4425","base_unc",1701040104,25,0.0490895756262914
"4426","base_unc",1701040104,26,0.0284462230997089
"4427","base_unc",1701040104,27,0.000669123837427745
"4428","base_unc",1701040104,28,0.012008626420899
"4429","base_unc",1701040104,29,0.00457368467418625
"4430","base_unc",1701040104,30,0.0315784450938071
"4431","base_unc",1701040104,31,0.00637875875652199
"4432","base_unc",1701040104,32,0.0694325605945391
"4433","base_unc",1701040104,33,0.0366286754007928
"4434","base_unc",1701040104,34,0.0263615810415742
"4435","base_unc",1701040104,35,0.00582286308519687
"4436","base_unc",1701040104,36,0.0700144770006576
"4437","base_unc",1701040104,37,0.0246973287318606
"4438","base_unc",1701040104,38,0.0472177329251821
"4439","base_unc",1701040104,39,0.0063362399475525
"4440","base_unc",1701040104,40,0.0246855489212632
"4441","base_unc",1701040104,41,0
"4442","base_unc",1701040104,42,0.0452289241553135
"4443","base_unc",1701040104,43,0.0333663866518963
"4444","base_unc",1701040104,44,0.0208745979974245
"4445","base_unc",1701040104,45,0.00441518143248026
"4446","base_unc",1701040104,46,0.00423310313872526
"4447","base_unc",1701040104,47,0.012500047236946
"4448","base_unc",1701040104,48,0.0181666761666991
"4449","base_unc",1701040104,49,0.0319968492253145
"4450","base_unc",1701040104,50,0.0254045227045799
"4451","base_unc",1701040104,51,0.0618113249337132
"4452","base_unc",1701040104,52,0.0229732323146697
"4453","base_unc",1701040104,53,0.0792024679188299
"4454","base_unc",1701040104,54,0.00690349474521995
"4455","base_unc",1701040104,55,0.0232752268789088
"4456","base_unc",1701040104,56,0.0278320003051573
"4457","base_unc",1701040104,57,0.0184230817764187
"4458","base_unc",1701040104,58,0.0556450718669704
"4459","base_unc",1701040104,59,0.0267449577583136
"4460","base_unc",1701040104,60,0.00560801318488105
"4461","base_unc",1701040104,61,0.0372484259847453
"4462","base_unc",1701040104,62,0.0123833024340523
"4463","base_unc",1701040104,63,0.0330638858153614
"4464","base_unc",1701040104,64,0.0724779526588742
"4465","base_unc",1701040104,65,0.0339990140248358
"4466","base_unc",1701040104,66,0.0182663361685242
"4467","base_unc",1701040104,67,0.0367067529869493
"4468","base_unc",1701040104,68,0
"4469","base_unc",1701040104,69,0.0386856287734991
"4470","base_unc",1701040104,70,0.0161440500609907
"4471","base_unc",1701040104,71,0.00271967262747294
"4472","base_unc",1701040104,72,0.0142972072549116
"4473","base_unc",1701040104,73,0.00273683312064087
"4474","base_unc",1701040104,74,0.0121356804303374
"4475","base_unc",1701040104,75,0.00900501863558419
"4476","base_unc",1701040104,76,0.00461877691480257
"4477","base_unc",1701040104,77,0.030250564326855
"4478","base_unc",1701040104,78,0.0119050884902723
"4479","base_unc",1701040104,79,0.0216557829031184
"4480","base_unc",1701040104,80,0.0274748824369215
"4481","base_unc",1701040104,81,0.0325323131901476
"4482","base_unc",1701040104,82,0.0370788049343959
"4483","base_unc",1701040104,83,0.0190579929107975
"4484","base_unc",1701040104,84,0.00790279172645658
"4485","base_unc",1701040104,85,0.0265636564827816
"4486","base_unc",1701040104,86,0.00312200567652822
"4487","base_unc",1701040104,87,0.0733002404412722
"4488","base_unc",1701040104,88,0.0190691060108279
"4489","base_unc",1701040104,89,0.0328888483492756
"4490","base_unc",1701040104,90,0.011352311422656
"4491","base_unc",1701040104,91,0.0185792140689706
"4492","base_unc",1701040104,92,0.0887002121699185
"4493","base_unc",1701040104,93,0.00663289977141727
"4494","base_unc",1701040104,94,0.00687367760111433
"4495","base_unc",1701040104,95,0.0125891055754633
"4496","base_unc",1701040104,96,0.0120967062294458
"4497","base_unc",1701040104,97,0.0291582534865728
"4498","base_unc",1701040104,98,0.0222290729226395
"4499","base_unc",1701040104,99,0.12001002057394
"4500","base_unc",1701040104,100,0.0178254225291675
"4501","base_unc",1701040105,1,0.0112850624562892
"4502","base_unc",1701040105,2,0.0097378403595937
"4503","base_unc",1701040105,3,0.0457341083641631
"4504","base_unc",1701040105,4,0.0397567525547246
"4505","base_unc",1701040105,5,0.0028513546972718
"4506","base_unc",1701040105,6,0.000951196179800497
"4507","base_unc",1701040105,7,0.0618845175040037
"4508","base_unc",1701040105,8,0.0790486230764366
"4509","base_unc",1701040105,9,0.00121624338515739
"4510","base_unc",1701040105,10,0.0373108683126978
"4511","base_unc",1701040105,11,0.109097016744443
"4512","base_unc",1701040105,12,0.00101492701809177
"4513","base_unc",1701040105,13,0.0141209815201922
"4514","base_unc",1701040105,14,0.00885550471134227
"4515","base_unc",1701040105,15,0.00778946992966603
"4516","base_unc",1701040105,16,0.0254876164914239
"4517","base_unc",1701040105,17,0.0637878373835981
"4518","base_unc",1701040105,18,0.0542473688751696
"4519","base_unc",1701040105,19,0.0172340346590564
"4520","base_unc",1701040105,20,0.0534823210993302
"4521","base_unc",1701040105,21,0.0332947284023973
"4522","base_unc",1701040105,22,0.00623832562405366
"4523","base_unc",1701040105,23,0.00879174514525894
"4524","base_unc",1701040105,24,0.0028742457421439
"4525","base_unc",1701040105,25,0.0825733876777671
"4526","base_unc",1701040105,26,0.00933654978246713
"4527","base_unc",1701040105,27,0.0527669303136271
"4528","base_unc",1701040105,28,0.0289115763051891
"4529","base_unc",1701040105,29,0.0239441466016508
"4530","base_unc",1701040105,30,0.0423982927102072
"4531","base_unc",1701040105,31,0.00321863831393348
"4532","base_unc",1701040105,32,0.0155783219769683
"4533","base_unc",1701040105,33,0.038625868902507
"4534","base_unc",1701040105,34,0.0190737681811852
"4535","base_unc",1701040105,35,0.00366620043452998
"4536","base_unc",1701040105,36,0.0696365819321794
"4537","base_unc",1701040105,37,0.0231365841307033
"4538","base_unc",1701040105,38,0.0333067920786152
"4539","base_unc",1701040105,39,0.0168418229106824
"4540","base_unc",1701040105,40,0.0286158670030417
"4541","base_unc",1701040105,41,0.0669885246879104
"4542","base_unc",1701040105,42,0.0454915196446348
"4543","base_unc",1701040105,43,0.0354125251384912
"4544","base_unc",1701040105,44,0.021144312377105
"4545","base_unc",1701040105,45,0.0301291945369381
"4546","base_unc",1701040105,46,0.00806577023999131
"4547","base_unc",1701040105,47,0.0487060918291062
"4548","base_unc",1701040105,48,0.00672336292778338
"4549","base_unc",1701040105,49,0.0370650398585416
"4550","base_unc",1701040105,50,0.0381216341817587
"4551","base_unc",1701040105,51,0.0385092645258585
"4552","base_unc",1701040105,52,0.00905809314586146
"4553","base_unc",1701040105,53,0.0139901629943697
"4554","base_unc",1701040105,54,0.0696827951130659
"4555","base_unc",1701040105,55,0.0742250069938833
"4556","base_unc",1701040105,56,0.0127917815702933
"4557","base_unc",1701040105,57,0.000559826212446003
"4558","base_unc",1701040105,58,0.0657645070888137
"4559","base_unc",1701040105,59,0.00855127429975816
"4560","base_unc",1701040105,60,0.0468083359054377
"4561","base_unc",1701040105,61,0.0166926443548816
"4562","base_unc",1701040105,62,0.0484812080199298
"4563","base_unc",1701040105,63,0.0264118916564365
"4564","base_unc",1701040105,64,0.0506066878814852
"4565","base_unc",1701040105,65,0.00618836588096864
"4566","base_unc",1701040105,66,0.018736463841729
"4567","base_unc",1701040105,67,0.0107502785008258
"4568","base_unc",1701040105,68,0.0561336575261074
"4569","base_unc",1701040105,69,0.0339274707580814
"4570","base_unc",1701040105,70,0.0254160161257175
"4571","base_unc",1701040105,71,0.0690687920945731
"4572","base_unc",1701040105,72,0.00173270264816959
"4573","base_unc",1701040105,73,0.0162852441534907
"4574","base_unc",1701040105,74,0.018956158544349
"4575","base_unc",1701040105,75,0.0177922853068509
"4576","base_unc",1701040105,76,0.017693668591896
"4577","base_unc",1701040105,77,0.0384235158489121
"4578","base_unc",1701040105,78,0.0183927021740546
